LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
25.6812780314,-80.4466517876,3059040660190,420000,10285,2829,9262,10775.8,52143.5,43793,90428.8,43883.8,18962.7,19,0,4,4
25.6813672118,-80.4434304606,3059040722090,340000,6615,2097,2227,11835.2,51191.6,43117.3,89459.4,42838.6,17916.7,9,0,7,4
25.6813693835,-80.444598703,3059040722260,370000,6300,2720,233,11458.2,51540.1,43376.2,89819.6,43229.7,18308.3,7,0,7,4
25.6816049351,-80.4474059853,3059040630630,370000,4860,2524,531,10539.3,52407.1,44064.2,90644.5,44150.5,19231.8,19,0,11,4
25.6817096968,-80.4487802918,3059040630460,358000,4860,2517,656,10089.2,52829.7,44399.5,91049.8,44601.5,19683.9,20,0,8,4
25.6824530794,-80.4457876628,3059040660720,340000,5333,2604,3187,11099.8,52080.2,43934.6,90047.7,43621.5,18706.7,19,0,10,4
25.6630336773,-80.4415171923,3059090330410,235000,1392,1474,0,8921.6,47923.9,37929.7,91722.1,43167.7,17707.3,24,0,9,4
25.6635443283,-80.4430553114,3059090330930,165000,1392,870,0,9121.2,48465.6,38427.9,92092.9,43624.3,18181.2,23,0,4,4
25.6637939811,-80.4416811231,3059090331270,220000,1392,1215,0,9202.7,48079.8,38159.2,91649,43164.2,17721.8,24,0,2,4
25.6638195092,-80.4408421978,3059090330130,190000,2179,1171,2877,9191.9,47824.4,37965,91395,42889.2,17442.9,24,0,11,4
25.664351545,-80.4425240271,3059090320510,385000,5000,2922,0,9388.2,48386.4,38481.6,91782.1,43367.3,17940.9,24,0,11,4
25.6643955482,-80.4435729391,3059090320290,310000,5000,2069,0,9413.3,48710.9,38744.6,92082.7,43700,18279.2,25,0,9,4
25.6644829289,-80.4425780336,3059090320520,365000,5000,2369,0,9435.3,48420.1,38526.1,91776.7,43374.9,17952.2,24,0,6,4
25.6650464353,-80.4494737463,3059090290450,355000,5332,2397,18500,9657.2,50599.2,40335.3,93716.5,45555.1,20180.6,26,0,4,4
25.6650564312,-80.4414305637,3059090320710,340000,5468,2922,0,9625.6,48143.4,38397.3,91337.3,42951.8,17541.7,23,0,4,4
25.665923189,-80.4483014831,3059090290010,390000,6030,2637,0,9996.5,50382.9,40269,93238.3,45129.9,19781.1,25,0,5,4
25.6617879068,-80.4384745913,3059090280630,337500,5044,2340,1680,8406.6,46806.1,36857.5,91022.1,42269.7,16766.2,15,0,4,4
25.6629095979,-80.4330282334,3059090031360,299000,6525,1740,0,8772.4,45287.4,35862.6,89244.2,40446.2,14943.5,29,0,4,4
25.6632094451,-80.4375519261,3059090280180,350000,4140,2393,0,8918.8,46727.2,37029.7,90510,41856.6,16383.7,26,0,6,4
25.6633712149,-80.4386304656,3059090280090,317000,4301,2340,0,8981.5,47063.8,37296.1,90821.5,42202,16734.6,26,0,6,4
25.6634215559,-80.4395552852,3059090230010,331700,5623,2340,0,9009.4,47357.2,37535.5,91080.2,42494.9,17033,27,0,7,4
25.6636233389,-80.4332300883,3059090031030,318000,5500,2258,1920,9023.5,45452.6,36096,89175.3,40447,14969.2,29,0,12,4
25.6636599345,-80.4399062803,3059090230060,332000,4140,2340,0,9101.1,47499.2,37674.6,91144.7,42601.2,17145.3,27,0,7,4
25.6636713833,-80.4344089138,3059090210020,352000,5500,2316,37104,9077.5,45803.8,36382.1,89498.6,40798.4,15324.6,29,0,10,4
25.6644733323,-80.4394566236,3059090230750,251000,4140,1935,0,9390.3,47468.2,37769.2,90877.1,42392.2,16954.2,28,0,4,4
25.664731224,-80.4383859319,3059090230830,287500,5606,2340,0,9474.5,47189.9,37592.7,90506.2,42014.1,16583.4,28,0,10,4
25.6647651213,-80.4330961446,3059090030830,245000,5727,1869,18000,9445,45569.5,36367.8,88952.3,40316.6,14865.6,29,0,6,4
25.6648876726,-80.4390801994,3059090230950,285000,4140,2538,0,9538.4,47411.8,37787.2,90698.2,42244.5,16816.1,28,0,1,4
25.6651548736,-80.4337603272,3059090030120,330000,5175,1869,29389,9581,45826.5,36621.1,89077.8,40498.4,15061.8,30,0,11,4
25.6654995991,-80.4401275287,3059090231220,312000,4699,2354,0,9772,47814.4,38193.8,90908.8,42530.9,17126.1,27,0,1,4
25.6655062899,-80.4409198913,3059090230210,325000,5783,2354,3276,9772.9,48037,38361.6,91142.7,42772.2,17369.7,27,0,4,4
25.665970799,-80.4334680171,3059090020780,265000,4548,1910,2967,9876.4,45854.2,36768.4,88858.2,40346.7,14934.8,30,0,11,4
25.6660742753,-80.4341535173,3059090020690,345000,4200,2001,1924,9920.5,46096.5,36967.4,89035.4,40546.7,15139.5,17,0,6,4
25.6668285092,-80.4347028643,3059090021660,278000,4620,1885,6318,10232,46336.9,37281.3,89066.3,40657.2,15277.5,29,0,10,4
25.6677737216,-80.4334622383,3059090021390,287500,4200,1567,0,10538.7,46118,37255,88566.7,40221.2,14876.8,17,0,3,4
25.6688937264,-80.4328747737,3059090020030,288000,4200,1639,2070,10975.8,46094.1,37430.8,88197.1,39931.6,14625.8,17,0,5,4
25.6707680604,-80.4257233823,3059030360440,255000,4500,1853,0,11882.1,44268.8,36428.7,85793.2,37510.9,12264.2,27,0,1,4
25.6708211284,-80.4283368852,3059030140180,345000,7150,2289,23413,11770.9,45031.1,36979.6,86537.6,38332,13096.9,18,0,8,4
25.6714564971,-80.4259939494,3059030360710,310000,4501,1861,0,12110.2,44461.5,36679.9,85764.3,37561.5,12348.7,18,0,4,4
25.6720576384,-80.4255591875,3059030360650,277000,4500,1689,0,12381.8,44423,36769.2,85527.1,37359.3,12166.4,25,0,4,4
25.6724552858,-80.4262647523,3059030361020,295000,6276,1793,0,12422.1,44686.4,36995.9,85663.1,37577.1,12411.4,26,0,7,4
25.672811394,-80.4314585796,3059030340210,242000,3800,1500,1440,12391.2,46299,38204.2,87172.7,39271.4,14134.8,18,0,12,4
25.6728186052,-80.4254553088,3059030360070,290000,4500,1534,18750,12633.8,44529.1,36959.9,85372.2,37290.5,12133.4,26,0,2,4
25.6731050629,-80.4280637593,3059030370390,325000,9925,1901,0,12556.5,45344,37583.4,86059.1,38091.3,12957.4,28,0,7,4
25.6731323535,-80.4289210131,3059030140870,280500,6270,1944,0,12580.1,45581.5,37757.7,86347.4,38400.4,13261.1,32,0,3,4
25.6731985507,-80.4317198795,3059030340530,280000,3800,1500,2768,12524.6,46435.6,38363.8,87187.5,39335.4,14214.6,28,0,10,4
25.6745234415,-80.4256159554,3059030370670,325000,5257,1824,1706,13230.9,44871,37489.7,85149.2,37258.7,12168.3,28,0,12,4
25.6751164146,-80.4284622278,3059030320790,260000,4750,1739,0,13324.7,45782,38232.2,85900.9,38151.6,13086.2,29,0,9,4
25.6761531265,-80.4274658155,3059030321250,320000,4869,1770,0,13716.8,45673.5,38329,85470.7,37796.9,12756.2,29,0,7,4
25.6763396793,-80.4284712193,3059030320700,300500,4750,1646,0,13768.7,45993.5,38586.7,85712.9,38100.3,13071.9,29,0,10,4
25.6764037929,-80.4279198652,3059030320990,295000,4682,1770,0,13792.4,45838.4,38487.3,85560.3,37920.5,12888.3,29,0,3,4
25.6768205752,-80.4275254455,3059030320880,305000,4546,2099,0,13962.1,45801.7,38536.4,85377.6,37775.7,12755,29,0,7,4
25.6778035089,-80.4276550782,3059030260120,250000,5631,1608,0,14303.3,46011.6,38850.4,85260.6,37776.8,12781.8,30,0,5,4
25.6788137682,-80.4304124158,3059030260860,332000,6371,2625,3192,14596.8,46959.7,39664.4,85878.2,38602.7,13635.5,29,0,9,4
25.6789804958,-80.4258232358,3059030160050,253000,6416,1373,0,14814.3,45705,38837.3,84520.4,37138.1,12169.3,31,0,3,4
25.6791525293,-80.4282737973,3059030231100,295000,5555,1881,0,14774.7,46433.5,39361.1,85235.8,37931.6,12966.7,31,0,3,4
25.6792563393,-80.431712321,3059030261370,333000,5684,2625,0,14727.1,47434,40067.8,86237.6,39043.9,14084.8,28,0,6,4
25.679525692,-80.4319610441,3059030261480,354000,5660,2706,2013,14826.4,47565.6,40207,86287.3,39133,14178.8,28,0,10,4
25.6798273402,-80.4267594196,3059030160330,301000,5555,1881,2430,15070.9,46120.8,39282.9,84667.8,37404.3,12450.9,31,0,5,4
25.6802828545,-80.427397733,3059030230080,310000,5339,2001,2309,15225.9,46378.1,39528.1,84796.1,37601.3,12655.3,31,0,10,4
25.6803842957,-80.4291060738,3059030230610,318000,7371,2058,5103,15187.6,46897.4,39887.7,85285.8,38161.3,13219.4,31,0,8,4
25.6804988634,-80.4327319529,3059030251330,235000,2688,1453,0,15192.1,47964.4,40651.5,86383,39372.7,14434.9,30,0,9,4
25.680510876,-80.4298700885,3059030230840,345000,5352,2744,20750,15228.1,47134.8,40077.2,85501.3,38408.6,13468.6,27,0,10,4
25.6807335541,-80.4326920241,3059030251290,236000,2877,1453,0,15277.7,48002.2,40716.9,86323.3,39348.3,14414.4,30,0,7,4
25.6810503946,-80.42759813,3059030230260,270000,5555,1608,0,15479.6,46581.8,39785.2,84754.2,37670.5,12735,31,0,12,4
25.6815034161,-80.4243547309,3059030450290,305000,5001,2060,1669,15799.2,45742.7,39308.6,83719.3,36582.9,11651.5,23,0,12,4
25.681640002399998,-80.4261008155,3059030450710,300000,5000,2282,4752,15758.4,46270.8,39698.5,84200.3,37141.8,12214.1,23,0,11,4
25.6818214309,-80.4313962323,3059030251840,210000,2331,1453,0,15684.7,47822.7,40775.3,85783.2,38894.8,13971.5,30,0,3,4
25.6818900834,-80.4315247755,3059030252390,240000,2416,1663,0,15696.8,47879.2,40817.8,85819.9,38944.1,14021.5,30,0,11,4
25.6822675327,-80.4304720873,3059030250280,237000,2348,1453,0,15858.8,47645.6,40720,85451.3,38598,13678.4,30,0,9,4
25.6825560578,-80.4319610157,3059030252160,220000,2403,1251,0,15661.2,48107.7,41092.1,85849.7,39065.7,14148.4,30,0,4,4
25.682589803,-80.4313230819,3059030252060,250000,2838,1453,2410,15861.1,47932.1,40970.5,85649.2,38862.7,13946.1,30,0,6,4
25.6828853247,-80.431223051,3059030252030,236000,2617,1453,0,15902.5,47961.8,41042.2,85578,38824.9,13910.2,30,0,2,4
25.6831059813,-80.4316376527,3059030250680,223000,2461,1453,0,15773.2,48122.1,41188.2,85670.5,38961,14047.7,30,0,2,4
25.6578118035,-80.4288640388,3059100360400,327000,5000,2284,1462,7080.5,43320.9,33586,88900.5,39567.8,14007.7,22,0,6,4
25.6581025806,-80.424960151,3059100360900,330000,6842,2284,2125,7505.9,42169.8,32774.7,87722.5,38302.1,12745.4,19,0,9,4
25.6584124819,-80.4281065464,3059100361430,369000,5059,2390,648,7342.9,43170.6,33568.7,88577.4,39268.7,13708.1,21,0,8,4
25.6587093595,-80.4276623914,3059100361380,335000,5200,2390,648,7480.1,43073.3,33543.5,88398.4,39099.6,13539.1,21,0,7,4
25.6588393543,-80.4284442609,3059100361530,399000,6874,2491,29815,7462.8,43326.3,33749.7,88593.3,39328.8,13769,22,0,8,4
25.6593564874,-80.4303325842,3059100380310,299900,4590,1713,3569,7544.9,43992.7,34327.5,89067.5,39901.4,14347.9,19,0,12,4
25.6593674281,-80.4247047268,3059100360040,275000,4945,1807,1788,7967.9,42275.7,33056,87443.4,38115.7,12555.2,19,0,4,4
25.6595879181,-80.4256025877,3059100310500,310000,4500,1799,806,7948.2,42580.7,33312.5,87662.1,38378.8,12819.4,18,0,11,4
25.6596132984,-80.4250520755,3059100310540,315500,5000,2116,1574,8010.5,42413.2,33195,87496.5,38199,12639.2,20,0,7,4
25.660164197,-80.4271457254,3059100311690,395000,8177,2791,26966,8024.1,43089.7,33792.5,87968.5,38766.3,13212.6,25,0,8,4
25.6603091688,-80.4271518969,3059100311700,375000,8177,2623,47533,8079.1,43113.6,33837.1,87947,38755.6,13203.1,25,0,2,4
25.661704886,-80.4290001989,3059100310120,290000,5500,1644,2874,8460,43887.1,34632.1,88259.4,39238.5,13703.5,25,0,9,4
25.6623654172,-80.4284728936,3059100310620,285000,5045,1804,960,8712,43833,34693.6,88006.2,39030.9,13505,27,0,9,4
25.6624814884,-80.4303713017,3059100370410,315000,5156,1848,7712,8688.9,44415,35154.3,88527,39608.7,14090,21,0,5,4
25.6632013021,-80.4303406835,3059100300210,320000,9334,2814,33461,8915.2,44510.7,35328.3,88396.5,39548.6,14047.3,27,0,5,4
25.6633324263,-80.4270725271,3059100200130,340000,10492,2217,11597,9136.4,43513,34622.2,87423.1,38476.4,12961,30,0,10,4
25.6639285293,-80.4271264209,3059100200170,319000,4260,2143,5263,9372.2,43642.1,34825.4,87348.2,38460.6,12960.7,30,0,12,4
25.6641702276,-80.4256120055,3059100210010,245000,3438,1227,2714,9564.9,43223.2,34564,86877.5,37971.2,12469.2,19,0,4,4
25.6648032052,-80.426372731,3059100200010,388000,5410,2217,26700,9734.8,43533.9,34898.2,86971.7,38137,12656.8,14,0,6,4
25.6654285244,-80.4308723795,3059100120590,270000,3800,1359,0,9749.3,44980.2,36054.4,88176.5,39527.5,14082.9,15,0,9,4
25.665597488,-80.4316289369,3059100120250,235000,3800,1180,1080,9791.9,45234.8,36267.7,88371.3,39760.5,14324.5,13,0,4,4
25.6658873774,-80.4281443306,3059100290110,314900,5348,1837,738,10008.3,44236.1,35581.8,87314.9,38633.1,13191.1,28,0,8,4
25.6661436182,-80.428779429,3059100150090,370000,7420,2072,18500,10049.8,44459.2,35776,87446.3,38815.6,13387.8,31,0,9,4
25.6662793212,-80.4276634113,3059100290070,250000,4895,1728,0,10165.5,44148.3,35579.4,87109.2,38451.8,13020.7,28,0,12,4
25.6668115347,-80.4313967655,3059100160280,385000,8400,2432,18500,10206.6,45335.5,36524.8,88097.3,39599.6,14206.3,31,0,6,4
25.6672591629,-80.4269624934,3059100110460,332000,4908,2350,18500,10560.5,44090.1,35705.3,86741.9,38154.2,12754.7,32,0,6,4
25.6678876989,-80.4246621076,3059100070090,419000,11280,3254,30266,10936.8,43455.1,35371.1,85919.9,37314.8,11926.9,31,0,12,4
25.6678981509,-80.4309702692,3059100160110,380000,7500,2617,20000,10623.8,45366.1,36731,87790.8,39378.2,14024.8,31,0,10,4
25.6679031724,-80.432190003,3059100160220,398000,7931,2330,18500,10604.4,45731.1,36998.5,88146.4,39769.8,14422.6,32,0,2,4
25.6684033338,-80.4290039036,3059100140080,285000,6000,2017,18500,10855.5,44865.2,36444.7,87144.5,38728.4,13388.1,33,0,8,4
25.6684491804,-80.4277915964,3059100110070,330000,5500,1798,29962,10929.9,44506.7,36199.1,86775.7,38326,12981,32,0,9,4
25.6692041794,-80.4249216464,3059100050140,345000,7500,2370,1694,11388.6,43764,35813,85800.7,37333.3,12004.3,35,0,6,4
25.6634359814,-80.4238801597,3059100040820,230000,7815,2186,34780,9459.6,42572.5,33974.9,86471,37444.3,11920,36,0,2,4
25.6658789272,-80.4193330422,3059100042440,355000,8500,2098,2611,10808.2,41579.8,33719.4,84734.6,35787.8,10305.3,36,0,7,4
25.666241874,-80.4171324131,3059100043180,285000,7500,2249,2508,11229.2,40990,33393.8,84039.9,35058.1,9575.1,37,0,4,4
25.6670958114,-80.4233207173,3059100031610,357000,8524,2683,606,10780.6,42962.9,34883.6,85692.8,36979.5,11554.6,34,0,1,4
25.6679476624,-80.4240673109,3059100030920,300000,7875,2279,3880,11012,43310.4,35277.8,85758.7,37144.9,11757.3,32,0,11,4
25.6680422961,-80.4200257772,3059100020590,366000,7500,2369,33317,11455.2,42130.3,34492.7,84564,35834.2,10427.4,38,0,6,4
25.668055421,-80.4204643584,3059100031450,370000,7500,2566,0,11411,42260.7,34581.8,84690.1,35974.6,10570.6,39,0,10,4
25.6682820277,-80.4178618292,3059100021090,330000,7500,1938,1183,11799.8,41536.9,34136.1,83899.7,35129.4,9722,39,0,5,4
25.6685116881,-80.422714134,3059100030770,340000,7875,2058,26066,11323.6,43004.1,35163,85272.2,36674.1,11305.1,38,0,4,4
25.6686785884,-80.4184505427,3059100020750,345000,7900,2429,49300,11853.8,41772.8,34364.1,84001.4,35287.7,9902.3,39,0,2,4
25.6687896033,-80.4229449834,3059100030630,378000,7500,2472,3564,11394.1,43114.3,35284.3,85293.1,36730.7,11375.7,38,0,8,4
25.6700603125,-80.4179314256,3059100020180,390000,7500,2111,26207,12386.4,41854.7,34676.6,83617.7,35022.1,9698.4,39,0,11,4
25.6701957622,-80.4222621542,3059100030180,349000,7500,2175,2684,11950.9,43140,35554.6,84857.1,36410.6,11117.9,36,0,9,4
25.6709854023,-80.4239983918,3059030100560,280000,5298,1818,0,12098.7,43799.2,36151.5,85246.5,36921.9,11671.5,31,0,6,4
25.6715690288,-80.4206380995,3059030330070,315000,3875,2143,0,12599.3,42913.2,35650.7,84175.8,35817.1,10584.5,26,0,5,4
25.6715798939,-80.4227211533,3059030101140,241000,6836,1572,0,12396.8,43510.2,36054.1,84767.9,36478.2,11255.5,31,0,10,4
25.6739691651,-80.4221349122,3059030100740,275000,6326,2092,18000,13289.5,43758.8,36665.8,84212.2,36140.8,11014.6,29,0,11,4
25.6570133131,-80.4065958202,3059110220930,345000,7855,2116,2900,6662.6,36424,28653.6,82712,32687.1,6826.9,35,0,11,4
25.6570628913,-80.4017022176,3059110220330,515000,11397,2758,45469,5290.7,34960,27761,81330.2,31177.8,5242,16,0,5,4
25.6575738736,-80.4049956975,3059110221170,380000,8129,1740,52641,6313.9,36037,28525.5,82160.1,32126.4,6343.8,31,0,4,4
25.6575774365,-80.4052251598,3059110221160,349000,7534,2251,7263,6375,36102.3,28564.7,82225.1,32200,6421.7,35,0,5,4
25.6577896413,-80.4148214565,3059110250680,330000,7523,2319,17221,8690.2,39033,30494,84892.3,35160,9563,31,0,6,4
25.6579385148,-80.401309108,3059110220640,360000,7500,2400,19875,5393.2,34981.5,27984.8,81072.3,30960.5,5140.6,31,0,4,4
25.658089037,-80.4098812126,3059110191000,320000,4056,2204,0,7767,37587.8,29628.6,83456.7,33591.3,7958.6,27,0,9,4
25.6582451609,-80.3999535645,3059110220700,360000,8591,2465,2378,5123.6,34619.9,27839.9,80627.1,30491.2,4703.5,36,0,7,4
25.6585210838,-80.4093235107,3059110191080,270000,4544,1680,1843,7730.2,37481.9,29647.6,83213,33365,7790.1,37,0,2,4
25.659125728,-80.4030381533,3059110120950,585000,8250,3782,26552,6095.2,35667.2,28643.2,81334,31339.5,5725.7,22,0,7,4
25.6592316051,-80.4138244839,3059110190490,319000,4056,2027,28941,8880.9,38943,30730.4,84360,34698.2,9164.6,37,0,9,4
25.6593673046,-80.4014060829,3059110161110,365000,8300,2606,5535,5765.9,35235.1,28455.7,80830.4,30804.9,5190.4,31,0,10,4
25.6594261439,-80.4080182551,3059110191420,299000,4320,2027,0,7508.8,37213,29646.4,82678.7,32853.6,7333.4,36,0,7,4
25.6599196811,-80.4144337442,3059110170850,265000,4576,1680,0,9187,39224.4,31035.3,84410.2,34823.3,9278.3,37,0,4,4
25.6599831232,-80.405311481,3059110120830,445000,10800,2924,45348,6903.4,36491.8,29317.7,81773,31906.3,6384.3,37,0,9,4
25.6600050433,-80.4058080928,3059110120810,355000,7500,2320,2186,7024.6,36645.6,29408.1,81932.9,32091.7,6571.8,35,0,6,4
25.6600063855,-80.400286678,3059110161030,345000,7500,2588,28964,5667.9,35013.4,28456.6,80379.9,30372,4807.8,37,0,3,4
25.66018262,-80.4064839697,3059110120190,374000,7500,3239,1774,7242.9,36872.3,29589.4,82086.4,32275.3,6753.2,37,0,9,4
25.6608782951,-80.4011911439,3059110111460,490000,8250,3026,26272,6106.8,35409.5,28894,80456.1,30536,5010.1,23,0,3,4
25.6617049416,-80.4070999742,3059110120090,355000,7640,2164,24773,7736,37291.4,30162.1,81975.3,32295.8,6755.3,37,0,11,4
25.6620777157,-80.4011355162,3059110111400,500000,11550,2978,2098,6383.7,35560.6,29218.5,80215.8,30361.8,4839.8,23,0,9,4
25.6624138582,-80.4040750879,3059110160350,360000,7500,2477,853,7167.5,36520.2,29853.9,80987,31266,5728.7,36,0,5,4
25.6625352431,-80.4137187606,3059110170200,279000,4576,1944,0,9713.1,39404,31668.9,83722.9,34312.7,8752.9,38,0,4,4
25.6627194113,-80.4045601805,3059110160260,395000,8000,2247,1115,7351.4,36707.2,30023.2,81063.6,31382.5,5839.3,31,0,7,4
25.6630311143,-80.401477424,3059110111220,430000,8556,2973,2947,6757.6,35869.2,29603.2,80135.8,30388.6,4852.3,36,0,3,4
25.663235508,-80.4041104173,3059110160310,367500,8600,1988,29036,7374.2,36651,30101.7,80845.8,31192.4,5645,26,0,5,4
25.66381751,-80.4004284033,3059110110970,335000,7700,2203,2956,6782,35699,29687.6,79696.5,29974,4431.8,23,0,10,4
25.66435885,-80.4040949453,3059110110650,405000,7898,2765,23878,7680.8,36846.1,30457,80626.8,31061.9,5502.1,23,0,2,4
25.6644208813,-80.4022336777,3059110110790,449000,7500,2793,19707,7312.6,36322.5,30172.7,80091.5,30472.1,4916.9,23,0,9,4
25.6646203416,-80.402240206,3059110110780,415000,7500,2765,6934,7373.3,36360.3,30238.8,80057.2,30454,4896.3,23,0,9,4
25.665127843,-80.4050443753,3059110110460,452500,10882,2765,20062,8104.9,37250.3,30870.2,80737.5,31265.3,5708.9,23,0,2,4
25.665290064,-80.4056791053,3059110110480,470000,13024,3261,27239,8277.9,37452.5,31013.4,80851.5,31412.8,5860.2,23,0,6,4
25.6656989142,-80.4110282401,3059110090450,383000,5815,2279,4924,9666.5,39112.2,32088.5,82379.5,33148.9,7617.2,19,0,2,4
25.665775013,-80.4101337154,3059110090630,245000,4362,1323,0,9480.4,38870.6,31972.8,82118.9,32859.4,7324,18,0,5,4
25.6660494458,-80.4106054825,3059110090490,255000,4420,1666,291,9649.5,39049.9,32124.7,82201.6,32988.5,7462.9,38,0,4,4
25.666235878,-80.4123472044,3059110090170,285000,4057,1699,0,10126.4,39585.6,32499,82666.4,33526.6,8015.4,19,0,6,4
25.6664947582,-80.4079284193,3059110130740,280500,4056,1472,5552,9130.5,38353.6,31793.1,81360.1,32096.2,6567.3,18,0,6,4
25.6665182815,-80.4054736285,3059110131010,258000,4169,1377,0,8587.7,37639.7,31376.6,80644.9,31304.6,5765.7,18,0,6,4
25.6669660588,-80.4156199098,3059110050350,420000,12600,2593,30868,11102,40631.6,33301,83444.5,34475.9,9005,40,0,5,4
25.6671504514,-80.4122865836,3059110080620,280000,5355,1699,0,10330.8,39729.3,32762.5,82492.2,33427.3,7942.2,39,0,8,4
25.6675871413,-80.413752604,3059110080450,310500,5022,1922,3240,10802.4,40234.3,33162.8,82837,33858.2,8394,26,0,9,4
25.6681446755,-80.4116870178,3059110080020,276000,4811,1699,2790,10424.4,39710.1,32963,82142.9,33144,7685.7,36,0,7,4
25.6685098165,-80.4003712008,3059110100130,330000,8925,1767,21907,7973.7,36538.8,31193.9,78812.2,29487.7,3980.8,23,0,6,4
25.6690401757,-80.4103893244,3059110130120,275000,4556,1699,0,10360.8,39502.1,33013.7,81610,32665.3,7241.5,38,0,8,4
25.6692323561,-80.4136682891,3059110050620,388000,10600,2820,21555,11152.8,40468.1,33620.5,82496.9,33680,8290.3,36,0,6,4
25.6695805194,-80.4080175193,3059110150130,380000,7500,2237,1901,9968.5,38901.9,32752.2,80817.3,31850.4,6441.2,36,0,2,4
25.6696908528,-80.4112770763,3059110060120,380000,9539,2533,2842,10715.7,39852.7,33353.5,81737.6,32888.2,7497,39,0,10,4
25.6697513754,-80.4143305191,3059110050750,445000,14900,2735,27233,11424.6,40722.7,33893,82585.9,33844.6,8485.1,37,0,7,4
25.6697527682,-80.4055557873,3059110180470,450000,8032,2422,32857,9521.8,38230.8,32398.6,80077.8,31044.9,5627.4,31,0,7,4
25.6699673096,-80.4067097575,3059110150340,397000,8460,2229,26537,9801.5,38586.4,32647.6,80369.5,31396.4,5990.3,38,0,7,4
25.6701614911,-80.4055702959,3059110180490,420000,8032,2884,25260,9645.1,38310.2,32529.8,80009.5,31017.7,5621.3,35,0,12,4
25.6703603799,-80.4019790252,3059110100320,353000,7500,2081,35032,8801.5,37334.1,32029.4,78940.9,29847.3,4436.7,39,0,9,4
25.6706071124,-80.4004394666,3059110100030,333000,7980,2107,23948,8465.1,36951.5,31879.9,78455.9,29333.5,3925,23,0,1,4
25.6708667117,-80.4019987242,3059110100300,372500,14756,2167,3450,8897.6,37415.1,32162.3,78867.7,29802.6,4408.9,23,0,4,4
25.6713796016,-80.4071675122,3059020030200,365000,7800,1980,4986,10311.5,38993.9,33172.9,80264.4,31451.6,6138.1,23,0,6,4
25.6714995565,-80.4146926263,3059020280030,310000,4600,1683,0,11986.4,41171.5,34523.7,82436,33876.2,8608.8,16,0,8,4
25.6715812461,-80.4023459892,3059020031050,365000,13210,1787,25029,9159,37656.3,32459.9,78816.4,29855,4520.3,40,0,9,4
25.6717260223,-80.4108071061,3059020130480,360000,7500,2068,27187,11155.5,40092.6,33889.5,81261.8,32607.4,7335.2,37,0,6,4
25.6718720167,-80.4042430814,3059020030560,327000,7623,2017,29553,9727.3,38257.7,32864,79330.1,30464.2,5158.5,40,0,5,4
25.6719508776,-80.4039416573,3059020030620,385000,7760,2582,9120,9663.9,38184.3,32837.8,79222.7,30357.2,5055.9,20,0,3,4
25.6719954971,-80.4147149164,3059020280340,276000,4941,1683,1285,12110.2,41266.9,34663.5,82364.8,33864.6,8625.7,29,0,8,4
25.6721674023,-80.4017019726,3059020031330,390000,7524,2471,31917,9146.7,37607.2,32574.6,78542.9,29622.2,4319.1,30,0,8,4
25.6727019476,-80.410123069,3059020130410,325000,7500,1723,2236,11283,40075.2,34076.2,80894.9,32319.3,7093.8,37,0,7,4
25.6731056584,-80.4104119917,3059020130080,415000,7500,3244,4510,11458.3,40232,34252.7,80911.1,32387.1,7182.5,38,0,9,4
25.6741067086,-80.4095532085,3059020150030,344500,7500,1660,21882,11574.1,40178.3,34422.4,80493.3,32050.2,6888.4,37,0,1,4
25.6744800155,-80.4110734847,3059020130650,325000,7500,1980,2094,11980.9,40671.8,34789,80870.2,32518.6,7379.1,38,0,2,4
25.6745750521,-80.4160536923,3059020220290,350000,7363,2204,18750,13076.4,42085.8,35688.3,82294.6,34103.7,8982.6,30,0,8,4
25.6746569499,-80.4139381084,3059020050820,336000,7900,1966,33936,12635.8,41518.1,35338.6,81682.4,33442.6,8321.1,38,0,5,4
25.6747066146,-80.403191506,3059020020620,580000,16125,2742,26705,10104.3,38511.1,33587.1,78506.1,29896.7,4730.7,21,0,12,4
25.6747832683,-80.4101717239,3059020060620,356000,7500,2031,2628,11893.2,40480.5,34737.6,80560.9,32213,7082.8,30,0,3,4
25.675040555,-80.4011893373,3059020080510,325000,10425,1963,3411,9657.8,38021,33427.7,77879.9,29247.6,4091.5,37,0,2,4
25.6758008687,-80.404525908,3059020020570,530000,15000,3616,33298,10692.5,39102.6,34143.7,78705.6,30271.1,5160.6,37,0,4,4
25.6765574705,-80.413859055,3059020050160,270000,8400,1967,4073,13143.6,41841.5,35912.1,81334.9,33303.7,8250.8,39,0,7,4
25.6767227166,-80.4018306781,3059020020360,700000,17400,4189,49819,10190.5,38523.3,34054,77769,29361.4,4270.4,26,0,4,4
25.6768331523,-80.4146360282,3059020050440,415000,8360,2401,32505,13383.4,42120.8,36127.7,81539.5,33565.9,8523.1,39,0,9,4
25.6769446175,-80.4123001926,3059020070110,360000,7500,2424,27606,12941.1,41481.9,35771,80817.6,32781.1,7736.9,39,0,6,4
25.6770553278,-80.4018904249,3059020020350,512000,17400,3516,23657,10280.8,38607.2,34169.7,77729.4,29364.2,4286,37,0,3,4
